fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od,feature_source
12738,"5017564147",,gate,,,,,,,,Il-Qrendi,Others,Yes,point
12739,"7452944350",,gate,,,,,,,,Il-Qrendi,Others,Yes,point
12740,"5854458085",wild camping,,,,,,,,"""name:fr""=>""camping sauvage"",""tourism""=>""camp_site""",Il-Qrendi,Recreation,Yes,point
12741,"4909527277",Blue Grotto,,,,,,,,"""tourism""=>""viewpoint""",Il-Qrendi,Recreation,Yes,point
12742,"12479960373",,,,,,,,survey_point,,Il-Qrendi,Others,Yes,point
12743,"12735727540",,,,,,,,,"""historic""=>""milestone"",""historic:period""=>""British Empire""",Il-Qrendi,Others,Yes,point
12744,"11687766208",Red Wall,,,,,,,,"""sport""=>""climbing""",Il-Qrendi,Others,Yes,point
12745,"3964121683",,,,,,,,,"""denomination""=>""roman_catholic"",""historic""=>""wayside_shrine"",""image""=>""https://www.flickr.com/photos/33766294@N03/24264298950"",""religion""=>""christian""",Il-Qrendi,Recreation,Yes,point
12747,"13158373794",,,,,,,,survey_point,,Il-Qrendi,Others,Yes,point
12749,"11941186682",,gate,,,,,,,,Il-Qrendi,Others,Yes,point
12750,"12474078583",,,,,,,,,"""artwork_type""=>""statue"",""survey_point""=>""statue"",""tourism""=>""artwork""",Il-Qrendi,Recreation,Yes,point
12753,"12479814480",,,,,,,,,"""artwork_type""=>""statue"",""survey_point""=>""monument"",""tourism""=>""artwork""",Il-Qrendi,Recreation,Yes,point
12754,"12479814481",,,,,,,,street_cabinet,,Il-Qrendi,Others,Yes,point
12755,"4584056471",Filfla,,,,,,,,"""int_name""=>""Filfla"",""name:be""=>""Філфла"",""name:cs""=>""Filfla"",""name:en""=>""Filfla"",""name:mt""=>""Filfla"",""nat_name""=>""Filfla"",""natural""=>""peak"",""wikidata""=>""Q743970"",""wikimedia_commons""=>""Category:Filfla"",""wikipedia""=>""mt:Filfla""",Iż-Żurrieq,Recreation,Yes,point
12757,"295084956",Taħt il-Ħnejja,,,,,,,,"""name:cs""=>""Vyhlídka Modré jeskyně"",""name:es""=>""Vista sobre la Gruta Azul"",""name:fr""=>""Point de vue de la Grotte Bleue"",""name:lt""=>""Mėlynosios grotos apžvalgos aikštelė"",""name:pl""=>""Punkt widokowy Błękitnej Groty"",""tourism""=>""viewpoint""",Iż-Żurrieq,Recreation,Yes,point
12758,"13308653066",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12759,"9360786814",Smoothies cave,,,,,,,,"""climbing""=>""crag"",""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12760,"13294627929",West Side Story,,,,,,,,"""climbing""=>""crag"",""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12761,"4412162990",Wied Babu Climbing,,,,,,,,"""climbing""=>""crag"",""name:en""=>""Wied Babu Climbing"",""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12762,"1276538734",The flying arrete,,,,,,,,"""climbing""=>""crag"",""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12763,"1276539047",Diamond buttress,,,,,,,,"""climbing""=>""crag"",""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12764,"1276538665",Bobo's block,,,,,,,,"""climbing""=>""crag"",""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12765,"9360342473",spooky cave,,,,,,,,"""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12766,"9360346639",Garden of Eden,,,,,,,,"""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12767,"9360358250",Għar Il-Barbaġann,,,,,,,,"""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12768,"4800353734",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12769,"2652087417",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12770,"8409242728",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12771,"8461487422",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12772,"4777371423",Wied Diegu,,,,,,,,"""name:en""=>""Wied Diegu"",""tourism""=>""attraction""",Iż-Żurrieq,Recreation,Yes,point
12773,"6484124098",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12774,"3461327167",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12775,"2838126413",gate,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12776,"2838991284",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12777,"1493353833",,,,,,,,,"""denomination""=>""roman_catholic"",""historic""=>""wayside_shrine"",""religion""=>""christian""",Iż-Żurrieq,Recreation,Yes,point
12778,"1493353839",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12779,"5111263432",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12780,"1639212903",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12781,"4583651238",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12782,"2029756437",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12783,"1649199424",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12784,"8409231065",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12785,"8409231068",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12786,"8449450844",Torri tal-Bakkari / Torri tal-Baqqari,,,,,,,,"""historic""=>""ruins"",""historic:civilization""=>""ancient_roman"",""ruins""=>""tower""",Iż-Żurrieq,Recreation,Yes,point
12787,"8687335189",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12788,"9126967961",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12789,"11005355894",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12790,"13386773308",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12791,"13386773309",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12792,"13580757385",,gate,,,,,,,"""access""=>""permissive""",Iż-Żurrieq,Others,Yes,point
12793,"2291041606",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12794,"905957898",,,,,,,,,"""noexit""=>""yes""",Iż-Żurrieq,Others,Yes,point
12795,"597772437",,,,,,,,,"""noexit""=>""yes""",Iż-Żurrieq,Others,Yes,point
12796,"905957901",,,,,,,,,"""noexit""=>""yes""",Iż-Żurrieq,Others,Yes,point
12798,"12504109970",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12799,"12590246310",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12800,"12590246364",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12801,"13381886367",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12809,"3751670219",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12810,"7141211929",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12811,"4800354135",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12812,"13077950269",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12813,"7384155257",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12814,"7384155267",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12816,"615569677",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12833,"4777371422",Wied il-Bassasa,,,,,,,,"""name:en""=>""Wied il-Bassasa"",""tourism""=>""attraction""",Iż-Żurrieq,Recreation,Yes,point
12834,"11795522326",,,,,,,,,"""natural""=>""cliff""",Iż-Żurrieq,Recreation,Yes,point
12835,"4352719073",Secluded Żurrieq Cove,,,,,,,,"""natural""=>""bay""",Iż-Żurrieq,Recreation,Yes,point
12836,"1828610039",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12837,"1517643481",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12838,"9360332305",Pillar Box Cave,,,,,,,,"""sport""=>""climbing""",Iż-Żurrieq,Others,Yes,point
12839,"1462464945",L-Iscouts taż-Żurrieq,,,,,,,,"""name:en""=>""Żurrieq Scout Group Headquarters"",""tourism""=>""camp_site"",""wheelchair""=>""limited""",Iż-Żurrieq,Recreation,Yes,point
12841,"2810387134",,,,,,,,,"""addr:city""=>""Iż-Żurrieq"",""addr:country""=>""MT"",""leisure""=>""playground""",Iż-Żurrieq,Recreation,Yes,point
12842,"9937850530",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""Dan is-sit, fil-passat, serva bħala barriera
li minnha inqata' l-ġebel
li intuża fil-bini tan-navi tal-Knisja
Arċipretali ta' Santa Katarina V.M.
fiż-Żurrieq. Huwa probabbli
li l-isem tat-triq ingħata għal
din ir-raġuni."",""memorial""=>""plaque"",""openplaques:id""=>""57320""",Iż-Żurrieq,Recreation,Yes,point
12843,"2687002113",,,,,,,,,"""amenity""=>""bar""",Iż-Żurrieq,Recreation,Yes,point
12845,"2131163867",,,,,,,,windmill,"""disused""=>""yes""",Iż-Żurrieq,Others,Yes,point
12846,"2687002112",,,,,,,,windmill,"""disused""=>""yes""",Iż-Żurrieq,Others,Yes,point
12849,"1523362600",,,,,,,,,"""noexit""=>""yes""",Iż-Żurrieq,Others,Yes,point
12850,"2131163870",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12851,"12475982828",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12852,"12475982830",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12853,"5210958996",Portelli & Brincat,,,,,,,,"""shop""=>""yes""",Iż-Żurrieq,Shopping,Yes,point
12854,"1226722283",,,,,,,,,"""amenity""=>""toilets""",Iż-Żurrieq,Personal Errands,Yes,point
12855,"5210958995",Miracle Foods,,,,,,,,"""shop""=>""seafood""",Iż-Żurrieq,Shopping,Yes,point
12856,"5210958994",Sphinx,,,,,,,,"""amenity""=>""fast_food"",""drive_through""=>""no""",Iż-Żurrieq,Recreation,Yes,point
12857,"1800699731",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Iż-Żurrieq,Personal Errands,Yes,point
12859,"585144027",MyConvenience Żurrieq 1,,,,,,,,"""addr:city""=>""Iż-Żurrieq"",""addr:street""=>""Vjal il-Blue Grotto"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",Iż-Żurrieq,Shopping,Yes,point
12864,"5210958993",Burgers Ink,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""burger""",Iż-Żurrieq,Recreation,Yes,point
12865,"585144638",HSBC,,,,,,,,"""amenity""=>""bank"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464"",""brand:wikipedia""=>""en:HSBC"",""operator""=>""HSBC""",Iż-Żurrieq,Personal Errands,Yes,point
12877,"5210959011",Kylies Cafe,,,,,,,,"""amenity""=>""fast_food"",""drive_through""=>""no""",Iż-Żurrieq,Recreation,Yes,point
12878,"6816903560",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12880,"12001003168",Monument Santa Katarina V.M.,,,,,,,,"""historic""=>""monument""",Iż-Żurrieq,Recreation,Yes,point
12881,"12001003316",Sultan's House Turkish Kebab,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""turkish"",""drive_through""=>""no""",Iż-Żurrieq,Recreation,Yes,point
12882,"12001003317",Milia's Pharmacy,,,,,,,,"""drive_through""=>""no"",""opening_hours""=>""Mo-Fr 07:30-21:00; Sa 07:30-19:00"",""phone""=>""+356 2168 9971"",""shop""=>""chemist""",Iż-Żurrieq,Shopping,Yes,point
12883,"12001016269",Monument Our Lady of Mount Carmel,,,,,,,,"""historic""=>""monument""",Iż-Żurrieq,Recreation,Yes,point
12884,"12001024271",Frutta E Verdura,,,,,,,,"""drive_through""=>""no"",""mobile""=>""+356 7972 9463"",""shop""=>""greengrocer""",Iż-Żurrieq,Shopping,Yes,point
12885,"12001024272",La Spigola Fish Shop Żurrieq,,,,,,,,"""phone""=>""27449257"",""shop""=>""seafood""",Iż-Żurrieq,Shopping,Yes,point
12893,"13287034018",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12901,"5017127298",,,,,,,,,"""maxspeed""=>""50"",""traffic_sign""=>""maxspeed""",Iż-Żurrieq,Others,Yes,point
12905,"2234912574",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12916,"5210959004",Ctronics,,,,,,,,"""shop""=>""yes""",Iż-Żurrieq,Shopping,Yes,point
12931,"4331024345",Willow Self Service Żurrieq,,,,,,,,"""shop""=>""convenience""",Iż-Żurrieq,Shopping,Yes,point
12932,"12486072183",,bollard,,,,,,,"""bollard""=>""removable""",Iż-Żurrieq,Others,Yes,point
12934,"5210959001",Andrew Antiques,,,,,,,,"""shop""=>""antiques""",Iż-Żurrieq,Shopping,Yes,point
12935,"12486072241",,,,,,,,,"""historic""=>""wayside_shrine""",Iż-Żurrieq,Recreation,Yes,point
12936,"3738834235",,,,,,,,,"""access""=>""yes"",""addr:city""=>""Iż-Żurrieq"",""addr:country""=>""MT"",""leisure""=>""playground""",Iż-Żurrieq,Recreation,Yes,point
12941,"12478781573",,,,,,,,,"""amenity""=>""post_office""",Iż-Żurrieq,Personal Errands,Yes,point
12949,"10905142415",,,,,,,,survey_point,"""historic""=>""monument"",""inscription""=>""YinYang""",Iż-Żurrieq,Recreation,Yes,point
12950,"12468889402",Terminus Bar,,,,,,,,"""amenity""=>""bar""",Iż-Żurrieq,Recreation,Yes,point
12951,"12000945754",HSBC,,,,,,,,"""amenity""=>""bank"",""branch""=>""Żurrieq Branch"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464""",Iż-Żurrieq,Personal Errands,Yes,point
12952,"5017127302",Magic Clean detergents,,,,,,,,"""shop""=>""convenience""",Iż-Żurrieq,Shopping,Yes,point
12958,"13649867179",,,,,,,,,"""information""=>""map"",""tourism""=>""information""",Iż-Żurrieq,Recreation,Yes,point
12963,"2523334156",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12968,"5542479209",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12969,"9095036055",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12971,"13031397762",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12973,"5017127406",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12978,"5017127392",Nassaba Bar,,,,,,,,"""amenity""=>""cafe""",Iż-Żurrieq,Recreation,Yes,point
12981,"1493367196",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
12987,"3987685039",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12988,"2838991285",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12996,"5227695653",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Iż-Żurrieq,Personal Errands,Yes,point
12997,"6484124156",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
12998,"9439515602",,gate,,,,,,,"""access""=>""no""",Iż-Żurrieq,Others,Yes,point
12999,"9439515603",,gate,,,,,,,"""access""=>""no""",Iż-Żurrieq,Others,Yes,point
13000,"10887478228",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
13001,"10887478263",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13002,"11942024129",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13003,"12343401665",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13004,"12343401696",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
13005,"12475976187",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13006,"12477962246",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
13008,"12477962384",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Iż-Żurrieq,Recreation,Yes,point
13010,"13120726856",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13013,"5017127326",,,,,,,,,"""maxspeed""=>""30"",""traffic_sign""=>""maxspeed""",Iż-Żurrieq,Others,Yes,point
13014,"4710318137",Arch,,,,,,,,"""historic""=>""monument""",Iż-Żurrieq,Recreation,Yes,point
13017,"5227695652",,bollard,,,,,,,,Iż-Żurrieq,Others,Yes,point
13019,"12478295808",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13026,"5017127354",MITA copy service,,,,,,,,"""shop""=>""copyshop""",Iż-Żurrieq,Shopping,Yes,point
13032,"3525637879",Il-Katakombi tax-Xarolla,,,,,,,,"""access""=>""yes"",""archaeological_site""=>""necropolis"",""historic""=>""archaeological_site""",Iż-Żurrieq,Recreation,Yes,point
13035,"4059621931",Maypole,,,,,,,,"""shop""=>""bakery""",Iż-Żurrieq,Shopping,Yes,point
13037,"8980953419",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
13039,"11510322423",,bollard,,,,,,,,Iż-Żurrieq,Others,Yes,point
13042,"4135015261",,,,,,,,,"""advertising""=>""board""",Iż-Żurrieq,Others,Yes,point
13045,"585144029",Nigret Self Service,,,,,,,,"""addr:housenumber""=>""2"",""addr:street""=>""Triq Wied Babu"",""shop""=>""supermarket""",Iż-Żurrieq,Shopping,Yes,point
13047,"12001013519",Tower Hardware Store,,,,,,,,"""phone""=>""21640196"",""shop""=>""hardware""",Iż-Żurrieq,Shopping,Yes,point
13049,"5017127431",Peter's green grocer,,,,,,,,"""shop""=>""greengrocer""",Iż-Żurrieq,Shopping,Yes,point
13050,"5017127450",,block,,,,,,,,Iż-Żurrieq,Others,Yes,point
13060,"5017127464",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Iż-Żurrieq,Personal Errands,Yes,point
13061,"5087836665",,,,,,,,,"""amenity""=>""motorcycle_parking""",Iż-Żurrieq,Others,Yes,point
13062,"5017127430",Nekus butcher,,,,,,,,"""shop""=>""butcher""",Iż-Żurrieq,Shopping,Yes,point
13073,"11359310413",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
13078,"12355341966",,gate,,,,,,,,Iż-Żurrieq,Others,Yes,point
13084,"4135015213",,,,,,,,,"""historic""=>""monument""",Iż-Żurrieq,Recreation,Yes,point
13086,"12478781572",,,,,,,,,"""historic""=>""wayside_shrine"",""religion""=>""christian""",Iż-Żurrieq,Recreation,Yes,point
13087,"1800699751",Main Post Office,,,,,,,,"""amenity""=>""post_office"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158""",Iż-Żurrieq,Personal Errands,Yes,point
13088,"8935702280",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Iż-Żurrieq,Recreation,Yes,point
13091,"4969354725",Salus Pharmacy,,,,,,,,"""addr:housenumber""=>""35/36"",""addr:postcode""=>""ZRQ 1012"",""addr:street""=>""Misraħ ir-Repubblika"",""amenity""=>""pharmacy"",""email""=>""salusph@go.net.mt"",""healthcare""=>""pharmacy"",""opening_hours""=>""Mo-Sa 08:00-12:00,16:00-19:00"",""phone""=>""27680761""",Iż-Żurrieq,Medical Purpose,Yes,point
13093,"585144639",,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""operator""=>""BOV (Bank of Valletta)""",Iż-Żurrieq,Personal Errands,Yes,point
13097,"585144030",L-Għassa tal-Pulizija taż-Żurrieq,,,,,,,,"""addr:city""=>""Iż-Żurrieq"",""addr:country""=>""MT"",""addr:housenumber""=>""175, 177"",""addr:postcode""=>""ZRQ 1089"",""addr:street""=>""Triq Santa Katerina"",""amenity""=>""police"",""name:en""=>""Żurrieq Police Station"",""operator""=>""Pulizija ta' Malta"",""operator:wikidata""=>""Q2413538"",""operator:wikipedia""=>""en:Malta Police Force""",Iż-Żurrieq,Personal Errands,Yes,point
13098,"10905142420",,,,,,,,,"""disused:amenity""=>""telephone""",Iż-Żurrieq,Others,Yes,point
13099,"11560059082",Palazz Alexandria,,,,,,,,"""club""=>""social""",Iż-Żurrieq,Others,Yes,point
13100,"3524811782",,,,,,,,,"""historic""=>""monument""",Iż-Żurrieq,Recreation,Yes,point
13107,"5192931492",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13110,"5172437788",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Iż-Żurrieq,Personal Errands,Yes,point
13111,"11866901627",Madonna tal-Karmnu,,,,,,,,"""historic""=>""monument""",Iż-Żurrieq,Recreation,Yes,point
13113,"5172437787",Bronja Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy""",Iż-Żurrieq,Medical Purpose,Yes,point
13115,"12769025551",,,,,,,,,"""amenity""=>""public_bookcase"",""indoor""=>""no"",""public_bookcase:type""=>""wooden_case""",Iż-Żurrieq,Others,Yes,point
13116,"12769027379",daves,,,,,,,,"""shop""=>""convenience""",Iż-Żurrieq,Shopping,Yes,point
13118,"13081143498",,,,,,,,survey_point,,Iż-Żurrieq,Others,Yes,point
13121,"7095731222",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13124,"4883925560",Wied Żnuber Dolmen,,,,,,,,"""historic""=>""archaeological_site"",""wikidata""=>""Q18029617"",""wikipedia""=>""de:Wied Żnuber Dolmen""",Birżebbuġa,Recreation,Yes,point
13125,"4584020089",Il-Mitjar ta' Ħal Far,,,,,,,,"""name:en""=>""Ħal Far (Former Royal Air Force Airfield)"",""tourism""=>""attraction""",Birżebbuġa,Recreation,Yes,point
13127,"1519325490",,lift_gate,,,,,,,,Birżebbuġa,Others,Yes,point
13130,"5262382973",,gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13132,"5262382972",,gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13133,"5262382953",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13134,"1639398203",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13135,"7384231653",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13137,"5403265920",,gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13139,"1519325564",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13140,"9070695551",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13141,"9070695555",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13157,"12542747200",,gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13159,"12590513932",,,,,,,,survey_point,,Birżebbuġa,Others,Yes,point
13160,"12803473317",,,,,,,,survey_point,,Birżebbuġa,Others,Yes,point
13163,"597775386",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13164,"3254737714",,lift_gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13165,"3254737715",,lift_gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13166,"3254737716",,lift_gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13167,"3254737717",,lift_gate,,,,,,,"""access""=>""permissive""",Birżebbuġa,Others,Yes,point
13170,"2399099695",,,,,,,,antenna,,Birżebbuġa,Others,Yes,point
13171,"1529553920",,,,,,,,antenna,,Birżebbuġa,Others,Yes,point
13172,"2399099729",,,,,,,,antenna,,Birżebbuġa,Others,Yes,point
13173,"1529553351",,,,,,,,antenna,,Birżebbuġa,Others,Yes,point
13180,"4578716371",,gate,,,,,,,,Birżebbuġa,Others,Yes,point
13181,"1498152067",,,,,,,,crane,"""crane:note""=>""FIXME"",""crane:type""=>""gantry_crane"",""seamark:crane:category""=>""container"",""seamark:type""=>""crane""",Birżebbuġa,Others,Yes,point
13182,"1498152081",,,,,,,,crane,"""crane:note""=>""FIXME"",""crane:type""=>""gantry_crane"",""seamark:crane:category""=>""container"",""seamark:type""=>""crane""",Birżebbuġa,Others,Yes,point
