fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category
22425,"5021913048",Il-Mosta - Waqqafa,,bus_stop,"2186",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22426,"1514452774",,,,,,,,survey_point,,Il-Mosta,Others
22427,"5021913049",Il-Mosta - Trinċetta,,bus_stop,"2200",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22428,"11486180788",,,stop,,,,,,,Il-Mosta,Others
22429,"12883107181",Tad-Dib,,,,,,neighbourhood,,,Il-Mosta,Others
22430,"9714273032",,,,,,,,,"""amenity""=>""charging_station"",""capacity""=>""1"",""check_date""=>""2026-03-19""",Il-Mosta,Others
22431,"12301100961",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Il-Mosta,Others
22433,"1973185993",Il-Mosta - Mitħna,,bus_stop,"6427",,,,,"""bench""=>""yes"",""bin""=>""yes"",""bus""=>""yes"",""check_date:shelter""=>""2022-01-01"",""departures_board""=>""timetable"",""lit""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""yes"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22434,"12015052157",Il-Mosta - Mitħna,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Mosta,Others
22435,"5039906545",Il-Mosta - Mitħna,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Mosta,Others
22436,"246143850",,,crossing,,,,,,"""button_operated""=>""yes"",""crossing:signals""=>""yes"",""kerb""=>""lowered"",""traffic_signals:sound""=>""yes"",""traffic_signals:vibration""=>""no""",Il-Mosta,Others
22437,"12015052156",Il-Mosta - Mitħna,,bus_stop,"1099",,,,,"""bench""=>""yes"",""bin""=>""yes"",""bus""=>""yes"",""check_date:shelter""=>""2024-08-17"",""departures_board""=>""timetable"",""lit""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22440,"12886209854",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22441,"13011821434",,,,,,,,,"""entrance""=>""yes""",Il-Mosta,Others
22442,"13011821443",,,,,,,,tower,,Il-Mosta,Others
22443,"13084305748",,,,,,,,,"""genus""=>""Cupressus"",""natural""=>""tree""",Il-Mosta,Others
22444,"13084305749",,,,,,,,,"""genus""=>""Cupressus"",""natural""=>""tree""",Il-Mosta,Others
22445,"13084305750",,,,,,,,,"""genus""=>""Cupressus"",""natural""=>""tree""",Il-Mosta,Others
22446,"13084305751",,,,,,,,,"""genus""=>""Cupressus"",""natural""=>""tree""",Il-Mosta,Others
22447,"13084305752",,,,,,,,,"""genus""=>""Cupressus"",""natural""=>""tree""",Il-Mosta,Others
22448,"13102605656",Il-Mosta - Trinċetta,,bus_stop,"6428",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22449,"13162180428",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""1"",""addr:street""=>""Triq it-Trinċetta""",Il-Mosta,Others
22455,"13190556526",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""159"",""addr:street""=>""Vjal l-Indipendenza""",Il-Mosta,Others
22456,"13190556542",Physio Central,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""175"",""addr:street""=>""Vjal l-Indipendenza"",""check_date""=>""2026-03-19"",""healthcare""=>""physiotherapist""",Il-Mosta,Others
22457,"13190556543",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""173"",""addr:street""=>""Vjal l-Indipendenza""",Il-Mosta,Others
22458,"13205561794",,gate,,,,,,,"""foot""=>""yes"",""material""=>""metal"",""motor_vehicle""=>""no"",""wheelchair""=>""yes""",Il-Mosta,Others
22459,"13205587213",,gate,,,,,,,"""foot""=>""yes"",""material""=>""metal"",""motor_vehicle""=>""no"",""wheelchair""=>""yes""",Il-Mosta,Others
22460,"13205587254",,gate,,,,,,,,Il-Mosta,Others
22463,"13351686770",Ta' Vnezja,,,,,,locality,,,Il-Mosta,Others
22464,"7676241071",,gate,,,,,,,,Il-Mosta,Others
22465,"4897692858",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22466,"12886166265",,,give_way,,,,,,,Il-Mosta,Others
22467,"4643848982",,gate,,,,,,,,Il-Mosta,Others
22468,"11192987494",,gate,,,,,,,,Il-Mosta,Others
22469,"11192987495",,gate,,,,,,,,Il-Mosta,Others
22470,"12886209855",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22471,"4643848971",,gate,,,,,,,,Il-Mosta,Others
22472,"12886164303",Ta' Dendu,,,,,,locality,,,Il-Mosta,Others
22473,"12886164302",Ta' Sebaħ,,,,,,locality,,,Il-Mosta,Others
22474,"6285678568",Ventur,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:street""=>""Triq it-Torri"",""check_date""=>""2026-03-19"",""disused:shop""=>""car"",""second_hand""=>""only""",Il-Mosta,Others
22475,"12886164318",Ta' Sriedaq,,,,,,locality,,"""alt_name""=>""Tas-Sriedek""",Il-Mosta,Others
22476,"12883107146",Ta' Mellu,,,,,,neighbourhood,,"""name:etymology""=>""Mellej: one who fills;one who draws up, for example, water from a well and pours it into a container."",""source:name:etymology""=>""https://mostaarchives.smashyouagainstthewall.com/ToroqTalMosta/TaqsimaB.html""",Il-Mosta,Others
22477,"3534110894",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22478,"12886209865",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22479,"12886209873",,,stop,,,,,,"""direction""=>""backward""",Il-Mosta,Others
22480,"13084305733",,gate,,,,,,,,Il-Mosta,Others
22481,"13084305734",,gate,,,,,,,,Il-Mosta,Others
22482,"13084305739",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""zebra""",Il-Mosta,Others
22483,"13084305763",,gate,,,,,,,,Il-Mosta,Others
22484,"13084305766",,gate,,,,,,,,Il-Mosta,Others
22485,"13084305769",,gate,,,,,,,,Il-Mosta,Others
22486,"13253093290",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""2"",""addr:postcode""=>""MST 3823"",""addr:street""=>""Triq il-Poeta""",Il-Mosta,Others
22487,"13296594347",,,,,,,,,"""access""=>""private"",""addr:city""=>""Il-Mosta"",""addr:postcode""=>""MST 4850"",""addr:street""=>""Triq il-Monsinjur Bartolomeo Bezzina"",""amenity""=>""parking_entrance"",""level""=>""0"",""parking""=>""underground""",Il-Mosta,Others
22488,"13296594349",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Side"",""addr:housenumber""=>""30"",""addr:postcode""=>""MST 4850"",""addr:street""=>""Triq il-Monsinjur Bartolomeo Bezzina""",Il-Mosta,Others
22489,"13296594354",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Way"",""addr:housenumber""=>""24"",""addr:postcode""=>""MST 4850"",""addr:street""=>""Triq il-Monsinjur Bartolomeo Bezzina""",Il-Mosta,Others
22490,"13296594355",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Court"",""addr:housenumber""=>""16"",""addr:postcode""=>""MST 4850"",""addr:street""=>""Triq il-Monsinjur Bartolomeo Bezzina""",Il-Mosta,Others
22491,"13296594356",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Terrace"",""addr:housenumber""=>""10"",""addr:postcode""=>""MST 4850"",""addr:street""=>""Triq il-Monsinjur Bartolomeo Bezzina""",Il-Mosta,Others
22492,"13296594357",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Oasis"",""addr:housenumber""=>""6"",""addr:postcode""=>""MST 4850"",""addr:street""=>""Triq il-Monsinjur Bartolomeo Bezzina""",Il-Mosta,Others
22493,"13296594358",,gate,,,,,,,"""access""=>""private""",Il-Mosta,Others
22494,"13328353605",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green View"",""addr:housenumber""=>""17"",""addr:street""=>""Triq Dun Ġwann Debono""",Il-Mosta,Others
22495,"13328353606",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Grove"",""addr:housenumber""=>""23"",""addr:street""=>""Triq Dun Ġwann Debono""",Il-Mosta,Others
22496,"13328353607",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Leaf"",""addr:housenumber""=>""29"",""addr:street""=>""Triq Dun Ġwann Debono""",Il-Mosta,Others
22497,"13328353608",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Green Park"",""addr:housenumber""=>""35"",""addr:street""=>""Triq Dun Ġwann Debono""",Il-Mosta,Others
22498,"13330097698",,gate,,,,,,,,Il-Mosta,Others
22499,"13098519482",,gate,,,,,,,,Il-Mosta,Others
22500,"5021913043",Il-Mosta - Sriedek,,bus_stop,"6240",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22501,"13078256922",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""2"",""addr:postcode""=>""MST 4945"",""addr:street""=>""Triq il-Kaħwiela""",Il-Mosta,Others
22503,"5021913045",Il-Mosta - Sriedek,,bus_stop,"6237",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22505,"13078256926",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Żernieq"",""addr:housenumber""=>""2"",""addr:postcode""=>""MST 4964"",""addr:street""=>""Triq it-Tengħud tax-Xagħri""",Il-Mosta,Others
22506,"12613076583",,,give_way,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22507,"291126717",,,crossing,,,,,,"""crossing""=>""zebra"",""crossing:markings""=>""yes""",Il-Mosta,Others
22509,"9437743830",,,crossing,,,,,,"""crossing""=>""marked"",""crossing:markings""=>""yes""",Il-Mosta,Others
22510,"13097834647",,,,,,,,survey_point,,Il-Mosta,Others
22511,"12883107175",Taċ-Ċawla,,,,,,neighbourhood,,,Il-Mosta,Others
22512,"11788068008",,,give_way,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22513,"12886164321",,,give_way,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22514,"1651712225",,,crossing,,,,,,"""crossing""=>""zebra"",""crossing:markings""=>""yes""",Il-Mosta,Others
22515,"4897692814",,,crossing,,,,,,"""crossing""=>""zebra"",""crossing:markings""=>""yes""",Il-Mosta,Others
22516,"9071180833",,,crossing,,,,,,"""crossing""=>""zebra"",""crossing:markings""=>""yes""",Il-Mosta,Others
22517,"12613076584",,,give_way,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22518,"13078256923",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Joel"",""addr:housenumber""=>""156"",""addr:postcode""=>""MST 4946"",""addr:street""=>""Triq il-Kaħwiela""",Il-Mosta,Others
22519,"13078256924",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""1"",""addr:postcode""=>""MST 4931"",""addr:street""=>""Triq l-Għansal Ikħal""",Il-Mosta,Others
22520,"13078256925",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Valle Verde"",""addr:housenumber""=>""17"",""addr:postcode""=>""MST 4946"",""addr:street""=>""Triq l-Għansal Ikħal""",Il-Mosta,Others
22521,"8481816513",,,,,,,,,"""ford""=>""yes""",Il-Mosta,Others
22529,"12891695119",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""zebra""",Il-Mosta,Others
22533,"13084305712",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:island""=>""no"",""crossing:markings""=>""zebra""",Il-Mosta,Others
22541,"10824920400",,,,,,,,,"""amenity""=>""toilets"",""check_date""=>""2026-03-19"",""fee""=>""no""",Il-Mosta,Others
22543,"4450779020",,,,,,,,,"""amenity""=>""bicycle_parking"",""bicycle_parking""=>""wall_hoops"",""capacity""=>""4"",""covered""=>""no""",Il-Mosta,Others
22548,"13084305705",,,,,,,,,"""amenity""=>""parcel_locker"",""brand""=>""DHL"",""check_date""=>""2026-03-19"",""operator""=>""DHL"",""parcel_pickup""=>""yes""",Il-Mosta,Others
22551,"13084292874",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""zebra""",Il-Mosta,Others
22553,"13084292804",,,stop,,,,,,,Il-Mosta,Others
22554,"13084292805",,,,,,,,,"""noexit""=>""yes""",Il-Mosta,Others
22555,"12470981217",,,,,,,,survey_point,,Il-Mosta,Others
22556,"12886164317",Tad-Daqqaq,,,,,,neighbourhood,,,Il-Mosta,Others
22557,"5273452674",Emmanuel Benjamin Vella,,,,,,,,"""historic""=>""monument"",""inscription""=>""Emmanuel Benjamin Vella 1898-1946""",Il-Mosta,Others
22558,"5273452673",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22560,"12187658427",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22561,"1973185962",Il-Mosta - Daqqaq,,bus_stop,"1095",,,,,"""bench""=>""yes"",""bin""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""yes"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22562,"5039906549",Il-Mosta - Daqqaq,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Mosta,Others
22563,"2871062352",J. Vella Service Station,,,,,,,,"""amenity""=>""fuel"",""check_date""=>""2026-03-19""",Il-Mosta,Others
22565,"5273452662",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Il-Mosta,Others
22566,"12273246959",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22567,"12273246960",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22568,"11395213470",,,crossing,,,,,,"""button_operated""=>""no"",""crossing""=>""traffic_signals"",""traffic_signals:sound""=>""yes"",""traffic_signals:vibration""=>""no""",Il-Mosta,Others
22569,"11395213469",,,crossing,,,,,,"""button_operated""=>""no"",""crossing""=>""traffic_signals"",""traffic_signals:sound""=>""yes"",""traffic_signals:vibration""=>""no""",Il-Mosta,Others
22571,"13160655765",Academy of Dance Arts,,,,,,,,"""addr:housenumber""=>""Victoria Centre"",""addr:street""=>""Triq ir-Rebbiegħa"",""amenity""=>""dancing_school"",""check_date""=>""2026-03-19"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes""",Il-Mosta,Others
22576,"13190556522",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""1"",""addr:street""=>""Vjal l-Indipendenza""",Il-Mosta,Others
22577,"13190556527",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""2"",""addr:street""=>""Vjal l-Indipendenza""",Il-Mosta,Others
22581,"13236004494",Freedom Spa and Beauty Salon,,,,,,,,"""check_date""=>""2025-10-16"",""disused:shop""=>""beauty""",Il-Mosta,Others
22586,"3504369488",Ta' Mlit,,,,,,quarter,,"""name:etymology""=>""Possibly due to clayey soil in the area"",""source:name:etymology""=>""https://mostaarchives.smashyouagainstthewall.com/ToroqTalMosta/TaqsimaA.html""",Il-Mosta,Others
22587,"3928149350",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22588,"4937925813",,,crossing,,,,,,"""crossing""=>""zebra""",Il-Mosta,Others
22589,"1973185991",Il-Mosta - Milt,,bus_stop,"6426",,,,,"""bench""=>""yes"",""bin""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""yes"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22590,"5039906546",Il-Mosta - Milt,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Mosta,Others
22591,"4938172536",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22592,"4938172534",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22593,"4938172535",,,,,,,,,"""natural""=>""tree""",Il-Mosta,Others
22601,"301490395",Sambro Service Station,,,,,,,,"""amenity""=>""fuel"",""check_date""=>""2026-03-19""",Il-Mosta,Others
22602,"803170129",Il-Mosta - Gatt,,bus_stop,"1143",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22603,"5039906521",Il-Mosta - Gatt,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Mosta,Others
22609,"5160347253",Sensory Space,,,,,,,,"""addr:street""=>""Triq Anġlu Gatt"",""amenity""=>""childcare"",""check_date""=>""2026-03-19""",Il-Mosta,Others
22611,"2869946545",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Il-Mosta,Others
22614,"12187658436",,,stop,,,,,,"""direction""=>""forward""",Il-Mosta,Others
22615,"12883107183",Ta' Dnat,,,,,,neighbourhood,,,Il-Mosta,Others
22618,"13082651963",Il-Mosta - Milt,,bus_stop,"1097",,,,,"""bench""=>""yes"",""bin""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Mosta,Others
22620,"13103080761",Central Home,,,,,,,,"""amenity""=>""social_facility"",""check_date""=>""2026-03-19"",""social_facility""=>""assisted_living"",""social_facility:for""=>""senior""",Il-Mosta,Others
22621,"13162180423",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""31"",""addr:postcode""=>""MST 4352"",""addr:street""=>""Triq it-Trinċetta""",Il-Mosta,Others
22622,"13162180424",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""121"",""addr:postcode""=>""MST 4358"",""addr:street""=>""Triq it-Trinċetta""",Il-Mosta,Others
22623,"13162180429",,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""29"",""addr:street""=>""Triq it-Trinċetta""",Il-Mosta,Others
22625,"13162180433",31st Mosta Girl Guides,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housenumber""=>""27"",""addr:postcode""=>""MST 4350"",""addr:street""=>""Triq it-Trinċetta"",""check_date""=>""2026-03-19"",""club""=>""scout"",""contact:facebook""=>""https://www.facebook.com/31stmostagirlguides/"",""contact:instagram""=>""https://www.instagram.com/31stmostagirlguides/?hl=en"",""email""=>""mosta@maltagirlguides.com"",""mobile""=>""+356 7921 0943"",""opening_hours""=>""Tu 17:30-19:00; Th 18:30-20:30; Sa 09:30-12:00"",""website""=>""https://maltagirlguides.com/""",Il-Mosta,Others
22626,"13167029141",Smiles Childcare Centre,,,,,,,,"""addr:street""=>""Vjal l-Indipendenza"",""amenity""=>""childcare"",""check_date""=>""2026-03-19""",Il-Mosta,Others
22629,"11009579882",,,,,,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Su,PH 07:00"",""drive_through""=>""no"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""ref:signed""=>""no"",""website""=>""https://www.maltapost.com""",Il-Mosta,Others
