fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od
14509,"11070962718",,,,,,,,,"""description""=>""cannonball fired in 1800 still stuck in the wall. The cannonball was part of a retaliatory barrage from the Kottonera after the French defeat in Ħaż-Żabbar."",""tourism""=>""attraction""",Ħaż-Żabbar,Recreation,Yes
14510,"5063511477",Maxims,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pastizzerija""",Ħaż-Żabbar,Recreation,Yes
14512,"5063511453",,,,,,,,,"""shop""=>""clothes""",Ħaż-Żabbar,Shopping,Yes
14513,"10300404798",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Ħaż-Żabbar,Recreation,Yes
14514,"11100032539",Saint Catherine's Convenience,,,,,,,,"""operator""=>""Saint Catherine's Convenience"",""shop""=>""bakery""",Ħaż-Żabbar,Shopping,Yes
14515,"10927056094",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""INFAKKRU U NSELLMU
LILL-AVUKAT PASQUALE DELORENZO
1826 - 1901
PROMUTUR U PRESIDENT
GĦAQDA MUŻIKALI SAN MIKIEL
\""SOĊJETA' FILARMONIKCA DEL ZABBAR\""
FL-EWWEL CENTINARJU
1883 - 1983"",""memorial""=>""plaque"",""openplaques:id""=>""58691"",""wikimedia_commons""=>""File:Plakka Każin San Mikiel 2.jpg""",Ħaż-Żabbar,Recreation,Yes
14516,"11100032543",Saviour Store,,,,,,,,"""alt_name""=>""Ganga"",""shop""=>""convenience""",Ħaż-Żabbar,Shopping,Yes
14517,"6170527486",Green's Club,,,,,,,,"""amenity""=>""cafe"",""internet_access""=>""wlan""",Ħaż-Żabbar,Recreation,Yes
14518,"7368590933",,,,,,,,,"""amenity""=>""fountain""",Ħaż-Żabbar,Others,Yes
14519,"11100032542",,,,,,,,,"""shop""=>""shoe_repair""",Ħaż-Żabbar,Shopping,Yes
14521,"9459103574",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""QUESTO GIARDINO FU COMINCIATO E TERMINATO
SOTTO L' AMMINISTRAZIONE DEL CAV E BARONETTO
ALESSANDRO GIOVANNI BALL
PER
GIORGIO TERZO
RE DELLA GRAN BRETTAGNA
GOVERNANTE
LE ISOLE DI MALTA E GOZO
ALL'USO DEI LUOGOTENENTI TEMPORANEI DEL CASALE
IL LUOGO É IN PERP"",""material""=>""marble"",""memorial""=>""plaque""",Ħaż-Żabbar,Recreation,Yes
14524,"6170511086",Ta' Kalċ Bakery,,,,,,,,"""opening_hours""=>""Mo-Su 06:00-21:00"",""shop""=>""bakery""",Ħaż-Żabbar,Shopping,Yes
14525,"11100179239",Collezione Donna,,,,,,,,"""shop""=>""clothes""",Ħaż-Żabbar,Shopping,Yes
14526,"11100179240",Frutti di Mare Fish Shop,,,,,,,,"""shop""=>""seafood""",Ħaż-Żabbar,Shopping,Yes
14527,"13148976837",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14528,"13148976838",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14529,"6227177585",Saint James Pharmacy,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""addr:housenumber""=>""1"",""addr:street""=>""Misraħ San Ġakbu"",""amenity""=>""pharmacy"",""drive_through""=>""no"",""healthcare""=>""pharmacy"",""opening_hours""=>""Mo-Sa 08:30-19:30"",""phone""=>""+35621666194""",Ħaż-Żabbar,Medical Purpose,Yes
14535,"4273736093",Oseris Cafeteria,,,,,,,,"""amenity""=>""cafe"",""internet_access""=>""wlan""",Ħaż-Żabbar,Recreation,Yes
14546,"6163470289",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żabbar,Personal Errands,Yes
14551,"5070704334",Frankie's,,,,,,,,"""shop""=>""pet""",Ħaż-Żabbar,Shopping,Yes
14558,"7456839640",Inwadar National Park,,,,,,,,"""leisure""=>""park"",""operator""=>""http://inwadar.com/""",Ħaż-Żabbar,Recreation,Yes
14559,"8417724988",Saint James Cycle Way,,,,,,,,"""opening_hours""=>""closed"",""shop""=>""bicycle""",Ħaż-Żabbar,Shopping,Yes
14560,"9458772102",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""B' ĦAJR MILL-QALB LIL ALLA U
LIL MADONNA TAL-GRAZZJA
GĦALL-ĦELSIEN MINN QERDA AKBAR
BIL-WAQGĦA TA' L-AJRUPLAN
(VULCAN)
NHAR L-14 T' OTTUBRU 1975
IL-POPLU KOLLU ŻABBARI JWAQQAF
DIN IT-TIFKIRA DEJJIEMA"",""material""=>""marble"",""memorial""=>""plaque"",""openplaques:id""=>""56545""",Ħaż-Żabbar,Recreation,Yes
14562,"10300404797",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żabbar,Personal Errands,Yes
14563,"10793828139",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""STATUAM HANC
DIEPARAE VIRGINIS
SINE ORIGINIS LABE CONCEPTAE
PIE COLENTIBUS
EXCMUS.ET REVMUS.D.F.X.CARUANA
ARCH.RHOD.EPUS.MELIT.
DIE 9 AUGUSTI 1833
PERPETUAM 40 DIERUM INDULGENTIAM
RECITANTIBUS SEMEL SALVE REGINA
CONCESSIT."",""memorial""=>""plaque"",""openplaques:id""=>""58515""",Ħaż-Żabbar,Recreation,Yes
14565,"11773656924",The Chop Shop,,,,,,,,"""shop""=>""butcher""",Ħaż-Żabbar,Shopping,Yes
14566,"11773656925",L-Għorfa ta' Mikiel,,,,,,,,"""tourism""=>""guest_house""",Ħaż-Żabbar,Recreation,Yes
14567,"11773656931",GP Group,,,,,,,,"""amenity""=>""doctors"",""healthcare""=>""doctor""",Ħaż-Żabbar,Medical Purpose,Yes
14568,"12007556174",Meridianbet,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:housenumber""=>""184"",""addr:postcode""=>""ZBR 1017"",""addr:street""=>""Is-Santwarju"",""email""=>""info@meridianbet.com"",""opening_hours""=>""Mo-Su 11:00-23:00"",""operator""=>""Meridianbet"",""shop""=>""bookmaker"",""website""=>""https://meridianbet.com""",Ħaż-Żabbar,Shopping,Yes
14569,"12196525144",,,,,,,,,"""amenity""=>""waste_basket"",""waste""=>""dog_excrement""",Ħaż-Żabbar,Others,Yes
14573,"7190224592",Chef's Choice,,,,,,,,"""opening_hours""=>""Mo-Fr 09:00-19:00; Sa 08:00-19:00; Su 08:30-13:00; PH Mo-Fr 09:00-13:00; PH Sa 08:00-13:00"",""shop""=>""supermarket""",Ħaż-Żabbar,Shopping,Yes
14585,"1156266676",Top Choice,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""addr:street""=>""Triq Villabate"",""name:en""=>""Villabate"",""opening_hours""=>""Mo-Sa 09:00-19:00"",""shop""=>""electronics""",Ħaż-Żabbar,Shopping,Yes
14587,"129948792",Lourdes Service Station,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:postcode""=>""ZBR 9019"",""addr:street""=>""Triq il-Mina ta' Hompesch"",""amenity""=>""fuel"",""car_wash""=>""yes"",""compressed_air""=>""yes"",""mobile""=>""+356 9944 4411"",""phone""=>""+356 2182 9767;+356 2167 7836"",""website""=>""https://lourdesservicestation.com/www/""",Ħaż-Żabbar,Personal Errands,Yes
14588,"129949023",Lourdes Service Station,,,,,,,,"""amenity""=>""fuel""",Ħaż-Żabbar,Personal Errands,Yes
14589,"197521547",HSBC,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464"",""brand:wikipedia""=>""en:HSBC""",Ħaż-Żabbar,Personal Errands,Yes
14591,"664047203",Veritas Press,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""addr:housenumber""=>""2"",""addr:postcode""=>""ZBR 1503"",""addr:street""=>""Triq Ġanni Bonavia""",Ħaż-Żabbar,Others,Yes
14592,"197520666",Bank of Valletta,,,,,,,,"""amenity""=>""bank"",""atm""=>""yes""",Ħaż-Żabbar,Personal Errands,Yes
14594,"197518642",Għassa tal-Pulizija Żabbar,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""addr:street""=>""Triq iċ-Ċawsli"",""amenity""=>""police"",""operator""=>""Pulizija ta' Malta"",""operator:wikidata""=>""Q2413538"",""operator:wikipedia""=>""en:Malta Police Force""",Ħaż-Żabbar,Personal Errands,Yes
14595,"195493524",,,,,,,,,"""amenity""=>""post_office""",Ħaż-Żabbar,Personal Errands,Yes
14596,"2822413915",,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""leisure""=>""playground""",Ħaż-Żabbar,Recreation,Yes
14597,"12471096408",,,,,,,,,"""playground""=>""swing""",Ħaż-Żabbar,Others,Yes
14598,"12471096407",,,,,,,,,"""playground""=>""structure""",Ħaż-Żabbar,Others,Yes
14601,"13228108452",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14602,"5063510303",J&R Grocery,,,,,,,,"""shop""=>""greengrocer""",Ħaż-Żabbar,Shopping,Yes
14606,"2323024440",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14607,"4887085592",KHS Megastore,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""addr:housenumber""=>""54"",""addr:postcode""=>""ZBR1453"",""addr:street""=>""Triq Castaldi"",""alt_name""=>""Kenneth Hardware Store"",""email""=>""info@khsmalta.com"",""opening_hours""=>""Mo-Fr 08:00-19:00; Sa 08:00-14:00"",""phone""=>""+35621693446"",""shop""=>""hardware"",""website""=>""https://www.khsmalta.com""",Ħaż-Żabbar,Shopping,Yes
14609,"5096994837",,,,,,,,,"""noexit""=>""yes""",Ħaż-Żabbar,Others,Yes
14612,"8425649693",Souvlaki,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""greek"",""drive_through""=>""no""",Ħaż-Żabbar,Recreation,Yes
14613,"8425633030",Leli Trye Service,,,,,,,,"""shop""=>""tyres""",Ħaż-Żabbar,Shopping,Yes
14616,"5279099709",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Ħaż-Żabbar,Others,Yes
14617,"8211228056",General Metal Works,,,,,,,,"""addr:city""=>""Ħaż-Żabbar"",""addr:country""=>""MT"",""addr:street""=>""Triq Bieb is-Sultan"",""contact:facebook""=>""http://www.facebook.com/pages/General-metal-works-com-mt/258918324239561"",""craft""=>""metal_construction"",""email""=>""info@generalmetalworks.com.mt"",""phone""=>""+35621896144"",""website""=>""https://generalmetalworks.com.mt/""",Ħaż-Żabbar,Commuting to work,Yes
14618,"10909357569",,,,,,,,,"""maxspeed""=>""50"",""traffic_sign""=>""maxspeed""",Ħaż-Żabbar,Others,Yes
14619,"10909357570",,,,,,,,,"""maxspeed""=>""50"",""traffic_sign""=>""maxspeed""",Ħaż-Żabbar,Others,Yes
14620,"10909357571",,,,,,,,,"""maxspeed""=>""50"",""traffic_sign""=>""maxspeed""",Ħaż-Żabbar,Others,Yes
14622,"13228108474",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14629,"5275857421",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Ħaż-Żabbar,Others,Yes
14630,"5275857422",,,,,,,,,"""leisure""=>""playground""",Ħaż-Żabbar,Recreation,Yes
14638,"4245246391",Maypole,,,,,,,,"""shop""=>""convenience""",Ħaż-Żabbar,Shopping,Yes
14642,"4245248890",Polymer Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"",""opening_hours""=>""closed""",Ħaż-Żabbar,Medical Purpose,Yes
14644,"4245246290",Bake Off,,,,,,,,"""shop""=>""convenience""",Ħaż-Żabbar,Shopping,Yes
14648,"1972678875",Look New by Steph,,,,,,,,"""addr:street""=>""Triq L-Ghakrux"",""shop""=>""hairdresser""",Ħaż-Żabbar,Shopping,Yes
14649,"1618025791",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14652,"4249278790",Sunray Butcher,,,,,,,,"""mobile""=>""+356 7969 0761"",""opening_hours""=>""Tu,Th,Sa 07:30-13:00; We,Fr 07:30-13:00,16:00-18:30; PH off"",""operator""=>""Sunray Butcher"",""shop""=>""butcher""",Ħaż-Żabbar,Shopping,Yes
14656,"5070704335",,,,,,,,,"""denomination""=>""roman_catholic"",""historic""=>""wayside_shrine"",""religion""=>""christian""",Ħaż-Żabbar,Recreation,Yes
14658,"5275857438",,,,,,,,survey_point,,Ħaż-Żabbar,Others,Yes
14661,"6406113816",,,,"60",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Fr 17:15, Sa 12:30"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żabbar,Personal Errands,Yes
14662,"8354241071",Crazy Horse,,,,,,,,"""addr:housenumber""=>""238"",""addr:street""=>""Triq Il-Salini"",""amenity""=>""bar"",""level""=>""0"",""operator""=>""Crazy Horse"",""wikimedia_commons""=>""File:Crazy_Horse_bar.jpg""",Ħaż-Żabbar,Recreation,Yes
14663,"9865918291",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""L-E. T. AGATHA BARBARA
70 Sena
L-Ewwel
Mara Maltija
Membru
Parlamentari
60
Sena
L-Ewwel
Mara Maltija
Ministru
40 
Sena
L-Ewwel
Mara Maltija
President ta' Malta
B' ħajr,
f' isem il-poplu Malti,
għal kontribut uniku lil pajjiżna"",""material""=>""glass"",""memorial""=>""plaque"",""openplaques:id""=>""57139"",""start_date""=>""2017"",""survey_point""=>""mine""",Ħaż-Żabbar,Recreation,Yes
14664,"10593963182",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żabbar,Personal Errands,Yes
14665,"10593963186",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żabbar,Personal Errands,Yes
14666,"10863702842",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""KUNSILL CIVIKU
ZABBAR
1-9-92"",""memorial""=>""plaque"",""openplaques:id""=>""58613""",Ħaż-Żabbar,Recreation,Yes
14667,"11076859830",Jeff's Pastizzeria,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pastizzerija""",Ħaż-Żabbar,Recreation,Yes
14668,"11076864709",,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pizza""",Ħaż-Żabbar,Recreation,Yes
14669,"11100179223",Josmark Snack Bar Take Away,,,,,,,,"""amenity""=>""bar""",Ħaż-Żabbar,Recreation,Yes
14670,"11100179224",Polymer Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy""",Ħaż-Żabbar,Medical Purpose,Yes
14671,"11100179225",Il-Karrettun Green Grocer,,,,,,,,"""shop""=>""greengrocer""",Ħaż-Żabbar,Shopping,Yes
14672,"11100179226",Fresh Daily Fruit and Veg,,,,,,,,"""shop""=>""greengrocer""",Ħaż-Żabbar,Shopping,Yes
14673,"12953994682",Melita,,,,,,,,"""office""=>""telecommunication"",""website""=>""https://my.melita.com/#/""",Ħaż-Żabbar,Commuting to work,Yes
14677,"5349903173",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""landuse""=>""military"",""military""=>""bunker""",Ħaż-Żabbar,Others,Yes
14678,"5349903172",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""landuse""=>""military"",""military""=>""bunker""",Ħaż-Żabbar,Others,Yes
14682,"5349903174",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""landuse""=>""military"",""military""=>""bunker""",Ħaż-Żabbar,Others,Yes
14686,"10865442007",,,,,,,,,"""maxspeed""=>""50"",""traffic_sign""=>""maxspeed""",Ix-Xgħajra,Others,Yes
14690,"8960643402",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14691,"8960643403",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14692,"12670343437",Kappella tax-Xgħajra,,,,,,,,"""amenity""=>""place_of_worship"",""denomination""=>""roman_catholic"",""religion""=>""christian""",Ix-Xgħajra,Recreation,Yes
14693,"12670343436",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""Mons. Ġ. Mercieca
ARĊISQOF TA' MALTA
QIEGĦED
L-EWWEL ĠEBLA
TAĊ-ĊENTRU PASTORALI
XAGĦJRA
29-VII-2001"",""material""=>""marble"",""memorial""=>""plaque"",""openplaques:id""=>""73932"",""wikimedia_commons""=>""File:Plakka Kommemorattiva li tfakkar il-bini taċ-ċentru pastorali tax-Xgħajra.jpg""",Ix-Xgħajra,Recreation,Yes
14696,"9752616875",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""F' din id-dar għex
Ġużeppi Zammit
Attivist Ċiviku
1926 - 1980"",""memorial""=>""plaque"",""openplaques:id""=>""57018""",Ix-Xgħajra,Recreation,Yes
14697,"4298533591",Saint Elias Pharmacy,,,,,,,,"""amenity""=>""pharmacy"",""healthcare""=>""pharmacy"",""phone""=>""21660300""",Ix-Xgħajra,Medical Purpose,Yes
14705,"8960643384",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14706,"8960643379",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14707,"12728073651",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""no""",Ix-Xgħajra,Others,Yes
14708,"12728073649",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14709,"12728073650",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""no""",Ix-Xgħajra,Others,Yes
14710,"8960643380",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14711,"9823441963",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""WD
No. 87"",""memorial""=>""plaque"",""wikimedia_commons""=>""File:Close_up_of_Xgħarja_WW2_inscription.jpg""",Ix-Xgħajra,Recreation,Yes
14712,"8960643381",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14714,"8960643382",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14715,"8960643383",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14716,"12728073652",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""no""",Ix-Xgħajra,Others,Yes
14717,"12728073653",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""no""",Ix-Xgħajra,Others,Yes
14719,"13185480416",Xo fitness malta,,,,,,,,"""addr:city""=>""Ix-Xgħajra"",""addr:housenumber""=>""Xo fitness"",""addr:street""=>""Triq il-Fortizza tal-Grazzja"",""leisure""=>""fitness_centre""",Ix-Xgħajra,Recreation,Yes
14720,"13313218541",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14722,"4580767137",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14731,"8971415254",,,,,,,,,"""historic""=>""monument""",Ix-Xgħajra,Recreation,Yes
14733,"9822689260",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""1791"",""material""=>""hewn_in_stone"",""memorial""=>""plaque"",""wikimedia_commons""=>""File:Inscription_on_a_possible_Dejma_outpost.jpg""",Ix-Xgħajra,Recreation,Yes
14734,"9822689261",,,,,,,,flagpole,"""description""=>""Possible stone flagpole making it a possible Dejma outpost. Inscription of 1791 next to it present."",""historic""=>""yes"",""lit""=>""no"",""wikimedia_commons""=>""File:Possible Dejma outpost in Xgħajra.jpg""",Ix-Xgħajra,Others,Yes
14736,"13313227416",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14740,"10865071660",,,,,,,,,"""amenity""=>""recycling"",""check_date:recycling""=>""2025-09-08"",""recycling:clothes""=>""yes"",""recycling_type""=>""container""",Ix-Xgħajra,Others,Yes
14741,"2365450118",El Catalan,,,,,,,,"""amenity""=>""restaurant"",""website""=>""http://elcatalanmalta.com/""",Ix-Xgħajra,Recreation,Yes
14742,"8850363200",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ix-Xgħajra,Personal Errands,Yes
14743,"10865071659",,,,,,,,,"""amenity""=>""recycling"",""recycling:cardboard""=>""yes"",""recycling:glass_bottles""=>""yes"",""recycling:paper""=>""yes"",""recycling:plastic""=>""yes"",""recycling:plastic_packaging""=>""yes"",""recycling_type""=>""container""",Ix-Xgħajra,Others,Yes
14745,"2363197861",,,,,,,,,"""noexit""=>""yes""",Ix-Xgħajra,Others,Yes
14746,"5339560273",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14747,"8781206431",Xgħajra Scout Group,,,,,,,,"""club""=>""scout"",""operator""=>""Malta Scouts"",""website""=>""https://www.xghajrascouts.org/index.htm""",Ix-Xgħajra,Others,Yes
14748,"8960643343",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14749,"8960643342",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14750,"8960643341",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14751,"8960643340",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14754,"8269548853",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14755,"8960643339",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14757,"9937423354",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""JEAN PAUL XERRI
24-9-2003
R.I.P."",""material""=>""inscription"",""memorial""=>""plaque"",""openplaques:id""=>""57314""",Ix-Xgħajra,Recreation,Yes
14760,"10694842359",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""GHAL RUH TA SALVU BUGELLI LI MIET 2 TA NOV. 1949 ETA TA12ILSENA R.I.P."",""memorial""=>""plaque"",""openplaques:id""=>""58323"",""wikimedia_commons""=>""File:Salvu Buġelli 2.jpg""",Ix-Xgħajra,Recreation,Yes
14762,"12728073665",,,,,,,,survey_point,,Ix-Xgħajra,Others,Yes
14763,"12728073666",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14764,"12728073667",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ix-Xgħajra,Others,Yes
14767,"13072798244",Ta' Salvina Bar and Dine,,,,,,,,"""addr:city""=>""Il-Kalkara"",""addr:street""=>""Triq ix-Xewkija"",""amenity""=>""restaurant"",""check_date""=>""2025-08-15"",""contact:facebook""=>""https://www.facebook.com/profile.php?id=61573433381581"",""contact:instagram""=>""https://www.instagram.com/tasalvina.mt/"",""cuisine""=>""pizza;burger"",""email""=>""tasalvinamt@gmail.com"",""mobile""=>""+356 7708 8939;+356 7777 0440"",""opening_hours""=>""Mo,We-Fr 07:30-14:00,18:00-23:00"",""operator""=>""Nathaniel Gatt""",Il-Kalkara,Recreation,Yes
14770,"5247259638",,,,,,,,survey_point,,Il-Kalkara,Others,Yes
14774,"12010077669",ROSSOPOMODORO,,,,,,,,"""amenity""=>""restaurant""",Il-Kalkara,Recreation,Yes
14775,"6284779686",,,,,,,,,"""tourism""=>""attraction""",Il-Kalkara,Recreation,Yes
14776,"5247259628",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Il-Kalkara,Personal Errands,Yes
14778,"4511868650",,,,,,,,survey_point,,Il-Kalkara,Others,Yes
14780,"4508807392",Esplora,,,,,,,,"""addr:postcode""=>""KKR 1320"",""addr:street""=>""Triq Marina"",""internet_access""=>""wlan"",""name:en""=>""Esplora"",""opening_hours""=>""Tu-Fr 09:30-16:00; Sa 10:30-05:00; Su 11:30-06:00"",""operator""=>""Malta Council for Science and Technology"",""phone""=>""25401900"",""tourism""=>""museum"",""website""=>""https://www.esplora.org.mt/""",Il-Kalkara,Recreation,Yes
